,Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Label
3943,spotify:track:7HNpXPaTcX5CoNBjTAEWBr,Down By The River,spotify:artist:1hzfo8twXdOegF3xireCYs,Milky Chance,spotify:album:5D20ZzsNB377xbshIFP9Nb,Sadnecessary,spotify:artist:1hzfo8twXdOegF3xireCYs,Milky Chance,2014-06-20,https://i.scdn.co/image/ab67616d0000b273b5d4730e54f84c66c70fe60a,1,8,241052,https://p.scdn.co/mp3-preview/e90907828423248b03cd104ae5b0eadcbe3d8d30?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,,2018-01-25T02:58:34Z,0.688,0.697,9.0,-7.955,1.0,0.0485,0.753,6.21e-05,0.109,0.46,114.03,4.0,True
3944,spotify:track:0CT57gprtkL4XCNo502eYW,Kirinaki Shima,spotify:artist:6ignRjbPmLvKdtMLj9a5Xs,Ichiko Aoba,spotify:album:1W0SccGphtGQNYqaqQ5nhA,Windswept Adan,spotify:artist:6ignRjbPmLvKdtMLj9a5Xs,Ichiko Aoba,2020-12-02,https://i.scdn.co/image/ab67616d0000b2732a98379b6053e71d97449af8,1,7,87580,https://p.scdn.co/mp3-preview/ca54c7c971d06412b2416736aee5d94e65b6cc2c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,34,,2020-12-09T04:09:44Z,0.148,0.0144,7.0,-28.202,0.0,0.0418,0.994,0.794,0.0883,0.0361,73.624,4.0,True
3945,spotify:track:3tk5DaXxxUoV7b5nOdCDBv,Jesus Christ 2005 God Bless America,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,spotify:album:4V4ijZy3zgtfHmzrm1OlbN,Jesus Christ 2005 God Bless America,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975,2020-04-03,https://i.scdn.co/image/ab67616d0000b2736b7c4b562d4af67d7534d30a,1,1,264006,https://p.scdn.co/mp3-preview/0d160afcd88c40d8c3ec5e8a2a324566db2963e4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,49,,2020-04-08T03:35:54Z,0.541,0.287,2.0,-15.897,1.0,0.0345,0.878,0.00822,0.339,0.581,78.947,4.0,True
3946,spotify:track:5Fli1xRi01bvCjsZvKWro0,Houdini,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,Foster The People,spotify:album:7Kmmw7Z5D2UD5MVwdm10sT,Torches,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,Foster The People,2011-05-23,https://i.scdn.co/image/ab67616d0000b273c03f8ef4160b2a3b72dd407d,1,7,202466,https://p.scdn.co/mp3-preview/d557184ad31ddb0c5c971e30f57c86a02cc08b75?cid=9950ac751e34487dbbe027c4fd7f8e99,False,68,,2015-10-26T05:56:48Z,0.632,0.908,8.0,-3.511,1.0,0.0458,0.00762,0.000172,0.167,0.764,110.024,4.0,True
3947,spotify:track:4t7EGF0kXG5KeFrQ7hxdc1,We Sink,spotify:artist:3CjlHNtplJyTf9npxaPl5w,CHVRCHES,spotify:album:54IMJ8S0redmP6krSlKZLD,The Bones Of What You Believe (Special Edition),spotify:artist:3CjlHNtplJyTf9npxaPl5w,CHVRCHES,2013-01-01,https://i.scdn.co/image/ab67616d0000b2736ebe69a7244166c5cc2a9315,1,2,211773,,False,0,,2017-04-22T07:41:17Z,0.608,0.807,2.0,-6.248,1.0,0.0389,0.00011,0.000426,0.506,0.472,125.033,4.0,True
3948,spotify:track:1LnvvETuCo3vqt1xC9j7J4,Game over!,spotify:artist:6DnF6PBcTSsEZuEjXpK0gX,Harris Cole,spotify:album:5rGW41R5p83qj3cv1Akz47,Game over!,spotify:artist:6DnF6PBcTSsEZuEjXpK0gX,Harris Cole,2016-08-02,https://i.scdn.co/image/ab67616d0000b2733e41290695910fe0093fa716,1,1,206811,https://p.scdn.co/mp3-preview/b309f7ff4b16580d000359a5cc15320f84dc6aca?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,,2018-02-21T02:55:05Z,0.635,0.0861,11.0,-18.311,0.0,0.0755,0.358,0.00995,0.138,0.0618,130.146,4.0,False
3949,spotify:track:5N1719oH5ftLWiKOgWOCcE,Synchronicity II - Remastered 2003,spotify:artist:5NGO30tJxFlKixkPSgXcFE,The Police,spotify:album:7yDxJXFPl88Dt9kBo0dDD6,Synchronicity,spotify:artist:5NGO30tJxFlKixkPSgXcFE,The Police,1983-06-01,https://i.scdn.co/image/ab67616d0000b273e7b53d0f9fb616521cdbfc03,1,6,300466,,False,0,,2017-04-22T07:47:14Z,0.416,0.837,2.0,-8.661,1.0,0.0426,0.0922,0.0113,0.488,0.548,158.966,4.0,False
3950,spotify:track:6AeQlMyRzvSl1nkFztZyKl,Issues,spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,spotify:album:4SYAVcbJvjSNS8mJ1iv2tF,Issues,spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,2017-01-13,https://i.scdn.co/image/ab67616d0000b27358d7eee1d5ac9af08ffd8a9c,1,1,176346,https://p.scdn.co/mp3-preview/2b1ec6d9554dc61aba7d8a01bdf3b1201d830356?cid=9950ac751e34487dbbe027c4fd7f8e99,False,57,,2017-04-22T07:45:29Z,0.722,0.417,8.0,-6.825,1.0,0.0618,0.39,0.0,0.0612,0.451,113.965,4.0,True
3951,spotify:track:1x6VcsEUp8bZ9cWpFOeuzn,Everything Is A Drug,spotify:artist:2tW7TitNzNibILuWCEhBLS,JNTHN STEIN,spotify:album:5Fl9pTiYLrw6wI0nQQycIs,Everything Is A Drug,spotify:artist:2tW7TitNzNibILuWCEhBLS,JNTHN STEIN,2017-04-26,https://i.scdn.co/image/ab67616d0000b27308017d58a4b4445644e6f44f,1,1,227914,https://p.scdn.co/mp3-preview/8d70098c21ee55f4dafe78ed41ced1446f6b877d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,1,,2018-03-29T05:23:31Z,0.312,0.666,1.0,-5.61,1.0,0.0522,0.0351,0.253,0.283,0.0674,140.013,4.0,False
3952,spotify:track:3QSQMtxZLxMIhRxeDqgSvj,Metropolis,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Logic,spotify:album:3mmsiTfdurVQwtBCO9MDD5,Under Pressure,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,Logic,2014-10-21,https://i.scdn.co/image/ab67616d0000b2735d349db0ade7b17f7c60b049,1,9,295360,https://p.scdn.co/mp3-preview/3f14324a119503a053c6a2704fa51098013b6e27?cid=9950ac751e34487dbbe027c4fd7f8e99,True,42,,2017-04-22T07:43:53Z,0.522,0.856,8.0,-5.185,1.0,0.121,0.432,0.0,0.103,0.876,167.734,4.0,False
3953,spotify:track:4vcyK8QHE6WsqiSnaBOtOS,In Camera,spotify:artist:4tPyCwWrsvZ8OKYl7QRavL,Yumi Zouma,spotify:album:6m3FWihId7SPqUaSyEo7hm,In Camera,spotify:artist:4tPyCwWrsvZ8OKYl7QRavL,Yumi Zouma,2018-08-21,https://i.scdn.co/image/ab67616d0000b273ff111a513c7dd46e86bcb64b,1,1,204386,,False,0,,2019-03-11T20:30:39Z,0.733,0.618,10.0,-7.629,1.0,0.0349,0.0285,0.0357,0.115,0.532,137.946,4.0,True
3954,spotify:track:6c7JQdDL94DF8ECGCwT3zG,A Fool Moon Night,spotify:artist:0o7EzfVASiH8ws8bwYEqqv,THE KOXX,spotify:album:6t3P4ng0gesuczN6BS0gTe,ENTER,spotify:artist:0o7EzfVASiH8ws8bwYEqqv,THE KOXX,2010-06-15,https://i.scdn.co/image/ab67616d0000b27300e62f490dd62b191d6c6874,1,4,276973,,False,5,,2019-02-09T02:16:54Z,0.583,0.84,4.0,-4.964,0.0,0.034,0.00129,0.574,0.0906,0.44,137.977,4.0,True
3955,spotify:track:1GiYRx8VP4Vo5AGThMJqHh,Tranz,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,spotify:album:2S5icSqd4OrTBCX87XchIS,The Now Now,spotify:artist:3AA28KZvwAUcZuOKwyblJQ,Gorillaz,2018-06-29,https://i.scdn.co/image/ab67616d0000b27335dfe15d1c045810efa10768,1,2,162626,https://p.scdn.co/mp3-preview/0ba7d6498776a318ed95047cb396b2039da16753?cid=9950ac751e34487dbbe027c4fd7f8e99,False,9,,2018-06-29T15:07:51Z,0.649,0.883,7.0,-5.058,1.0,0.0306,0.0324,0.0185,0.0658,0.779,135.141,4.0,True
3956,spotify:track:32pNRiw5IRDBMt6YwuPC1W,Car,spotify:artist:65lDioVoAjIBR4S1yYL8Bf,dné,spotify:album:2uu7KIkpPuQlmLrQQyzvNy,Nothing Like Before (Original Motion Picture Soundtrack),spotify:artist:65lDioVoAjIBR4S1yYL8Bf,dné,2018-04-06,https://i.scdn.co/image/ab67616d0000b273f9238dfd54374666a1a9e8e0,1,1,32000,https://p.scdn.co/mp3-preview/b43a7181658c5f6d8e5469e22332c1968f2d38d1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,12,,2019-09-13T14:06:06Z,0.201,0.000269,5.0,-29.646,1.0,0.0512,0.994,0.0448,0.111,0.0,67.305,3.0,True
3957,spotify:track:2mlGPkAx4kwF8Df0GlScsC,Buttercup,spotify:artist:1vVHevk2PD45epYnDi9CCc,Jack Stauber,spotify:album:1RHa1VdX6lsLbeedgsV1cb,Pop Food,spotify:artist:1vVHevk2PD45epYnDi9CCc,Jack Stauber,2017-03-25,https://i.scdn.co/image/ab67616d0000b273affdacd1466cdde505ab97ee,1,1,208026,https://p.scdn.co/mp3-preview/9bfed2dc805ed4f2e522c9305f182c1536e72eb1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,,2019-03-20T01:14:14Z,0.705,0.373,7.0,-9.066,1.0,0.0384,0.723,0.81,0.289,0.551,120.046,4.0,True
3958,spotify:track:1UfqU9nsqDVWjdTgIGLgZF,Theme For 'Opera',"spotify:artist:7JCthCuu5Wmxv2avqVFolo, spotify:artist:7MSUfLeTdDEoZiJPDSBXgi","Roger Eno, Brian Eno",spotify:album:32msp0LlO94geR5yUyUA66,Music For Films III,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,1988-01-01,https://i.scdn.co/image/ab67616d0000b2737edbd9d9712f773b1438b2ed,1,15,150880,https://p.scdn.co/mp3-preview/c07d14f556b5c8eadaa336e1c3556cac9ded4b57?cid=9950ac751e34487dbbe027c4fd7f8e99,False,3,,2017-11-21T07:43:32Z,0.127,0.0589,11.0,-22.162,0.0,0.034,0.834,0.978,0.14,0.0277,83.589,4.0,False
3959,spotify:track:4WcFUZMb0wiUZBePgnpgDa,That Black Bat Licorice,spotify:artist:4FZ3j1oH43e7cukCALsCwf,Jack White,spotify:album:36LXzRarDP8TU8K0REGpt6,Lazaretto,spotify:artist:4FZ3j1oH43e7cukCALsCwf,Jack White,2014-06-10,https://i.scdn.co/image/ab67616d0000b2731cf7e27ac5a95d7069ffad98,1,9,230253,https://p.scdn.co/mp3-preview/d8b838faec1e500f9c974f9ab78d9993cfc4d6aa?cid=9950ac751e34487dbbe027c4fd7f8e99,False,45,,2017-06-01T17:01:42Z,0.397,0.747,4.0,-7.677,0.0,0.0771,0.121,4.68e-05,0.312,0.766,110.172,3.0,False
3960,spotify:track:35cOyocq8Gb6UcT0NWeTwn,Seasons (with Sjava & Reason),"spotify:artist:4AA474G2hRfrHyGrfyDseO, spotify:artist:4RfOLIFy2xEmlWzXEVmLJn, spotify:artist:6XpXnnKHIhCOUbOLOJGe6o","Mozzy, Sjava, REASON",spotify:album:3pLdWdkj83EYfDN6H2N8MR,Black Panther The Album Music From And Inspired By,"spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","Kendrick Lamar, SZA",2018-02-09,https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888,1,12,242293,https://p.scdn.co/mp3-preview/43b7a1cf85a9cc7b871d85453f4332a5e42f23b1?cid=9950ac751e34487dbbe027c4fd7f8e99,True,55,,2018-02-09T19:58:19Z,0.629,0.554,1.0,-6.759,1.0,0.326,0.28,0.0,0.158,0.308,126.694,4.0,False
3961,spotify:track:0SLH9b0nlK4larScjLxfSn,Take Three,spotify:artist:356FCJoyYWyzONni54Dgrv,Jerry Folk,spotify:album:0l9qAgwvMjXvkhUC2gMpZr,Take Three,spotify:artist:356FCJoyYWyzONni54Dgrv,Jerry Folk,2016-05-18,https://i.scdn.co/image/ab67616d0000b273146d5db75f467eb248d99a7e,1,1,143255,https://p.scdn.co/mp3-preview/71a1092accd8c688ac48285451bd11a17218424c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,48,,2018-02-01T15:53:57Z,0.682,0.476,8.0,-10.228,0.0,0.0663,0.274,0.862,0.131,0.0523,186.024,3.0,True
3962,spotify:track:1TZv3bujNaYz646eezRE91,Seeing Green (with Drake & Lil Wayne),"spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:55Aa2cqylxrFIXC767Z865","Nicki Minaj, Drake, Lil Wayne",spotify:album:2upw5IrzeqKApIQZyx5o6r,Beam Me Up Scotty,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,2021-05-14,https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6,1,1,339506,https://p.scdn.co/mp3-preview/de4eb520143ab82d0d2ee254eac4e902c0ab00ed?cid=9950ac751e34487dbbe027c4fd7f8e99,True,81,,2021-05-16T00:56:07Z,0.573,0.867,5.0,-2.876,0.0,0.168,0.0853,0.0,0.38,0.231,74.861,4.0,True
3963,spotify:track:2atkF1HGw6CcdAnfwaLBQT,Azure,spotify:artist:6ChsWygqG6IhGEC312KSIQ,Ken Nordine,spotify:album:2zk7d13GlvArJTHlRHDdzO,Colors,spotify:artist:6ChsWygqG6IhGEC312KSIQ,Ken Nordine,1966,https://i.scdn.co/image/ab67616d0000b2737c3c6d985722e84788d9de88,1,13,95146,https://p.scdn.co/mp3-preview/b939335470663e92b742a9ba1a2b4e949f8b403d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,8,,2015-12-28T09:17:16Z,0.65,0.311,7.0,-17.338,1.0,0.0887,0.442,4.9e-06,0.15,0.592,75.268,4.0,False
3964,spotify:track:2d2R8iUlDEnjCUNPyZF41Y,Before it Began,spotify:artist:2YKp8Odp8GGbAkVU60Yk2Y,Coconut Records,spotify:album:0uZKAp7BWxoXGSuA36S7bM,Goats (Original Score),spotify:artist:2YKp8Odp8GGbAkVU60Yk2Y,Coconut Records,2012-08-07,https://i.scdn.co/image/ab67616d0000b27381a68df89c17f2fbf6e2a311,1,19,102887,https://p.scdn.co/mp3-preview/852c1c4c941b713ed19be05f0c3798dd5c495bb4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,14,,2015-10-26T05:59:07Z,0.586,0.161,0.0,-13.828,1.0,0.0758,0.76,0.947,0.112,0.122,137.902,3.0,False
3965,spotify:track:0lUO60zSnd20AlKB5Wg0qS,Wait,spotify:artist:5Lhxlge1CR1DrgDAje8Qaw,NoMBe,spotify:album:7ILMLbJFyI1JgB8QkVzrEB,Wait,spotify:artist:5Lhxlge1CR1DrgDAje8Qaw,NoMBe,2017-01-17,https://i.scdn.co/image/ab67616d0000b2739e030328b82bb4da84192ba2,1,1,214436,,False,0,,2018-02-21T00:24:18Z,0.769,0.465,4.0,-7.765,0.0,0.0634,0.197,0.0181,0.155,0.185,98.011,4.0,True
3966,spotify:track:31Yebmn7gDvxc0yjRV8M5t,Cartoon,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:album:7I4OrohyqzbTrkMCoyhBEV,"Mo Thugs Records Presents: West Coast Bangers, Vol. 2",spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,2013-07-12,https://i.scdn.co/image/ab67616d0000b273ac82b76ab7029b846e4e2803,1,7,398207,https://p.scdn.co/mp3-preview/5f5d63214676acf9734683a3040653ccb5554d4f?cid=9950ac751e34487dbbe027c4fd7f8e99,True,52,,2017-08-10T19:33:28Z,0.671,0.301,5.0,-21.447,0.0,0.331,0.0777,0.0,0.216,0.255,113.818,4.0,False
3967,spotify:track:2k6xF6Vtlwkrp0Mpgtd8Ve,You're Cute,spotify:artist:3Nb8N20WChM0swo5qWTvm8,Tennyson,spotify:album:0O5yE4hblwPiBcdVdPfRV8,You're Cute,spotify:artist:3Nb8N20WChM0swo5qWTvm8,Tennyson,2015-10-09,https://i.scdn.co/image/ab67616d0000b27316ff69b889ce292b48a56577,1,1,222333,,False,0,,2018-02-19T05:19:36Z,0.568,0.721,1.0,-9.035,0.0,0.0407,0.00417,0.655,0.107,0.0671,128.072,4.0,True
3968,spotify:track:7yj6i3TaFhBvxbLGejrvfw,Cheapest Flight,spotify:artist:31SBgHxc8eqZUk9MdveH42,PREP,spotify:album:0kfmoqtMDBgEK19gge4a2z,Cheapest Flight,spotify:artist:31SBgHxc8eqZUk9MdveH42,PREP,2016-01-01,https://i.scdn.co/image/ab67616d0000b2737944e699a73ed0275aca64ba,1,1,268460,,False,13,,2019-12-21T12:53:02Z,0.677,0.654,5.0,-5.228,0.0,0.0372,0.291,1.11e-05,0.138,0.563,80.004,4.0,True
3969,spotify:track:4Lkqd4IjNVqe1110Eh4ytU,Birdcage - 105 Bpm Edit,spotify:artist:7J7wDWLxbvVQdozTVeNWdp,You Man,spotify:album:3p2CKyNLLh0gJoCnqNLOdw,Birdcage Variations,spotify:artist:7J7wDWLxbvVQdozTVeNWdp,You Man,2014-09-15,https://i.scdn.co/image/ab67616d0000b273c056bfe6f251cf11a10b7313,1,1,333714,https://p.scdn.co/mp3-preview/d8b05512e94125b692e145e582cebfc22f6949ea?cid=9950ac751e34487dbbe027c4fd7f8e99,False,29,,2018-03-30T02:16:09Z,0.64,0.884,1.0,-5.357,0.0,0.0431,0.00779,0.926,0.0949,0.317,104.98,3.0,True
3970,spotify:track:4PZzEAYfBb26M5Fhm8xbZd,Nevermind,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,Foster The People,spotify:album:22cFcAQkydpTzeSKQZEKv0,Supermodel,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,Foster The People,2014-03-14,https://i.scdn.co/image/ab67616d0000b2735a0b4691f118ce97cea73706,1,4,317693,https://p.scdn.co/mp3-preview/22411329d6a588da1d8c8b5835680d2f219f2cea?cid=9950ac751e34487dbbe027c4fd7f8e99,False,51,,2015-10-26T05:56:37Z,0.489,0.83,6.0,-5.068,0.0,0.0332,0.211,0.000122,0.0962,0.364,84.946,4.0,True
3971,spotify:track:6Wrt56yyaZJHDdj75wwfvi,Another Nail In My Heart,spotify:artist:6Jrj26oAY96EEC2lqC6fua,Squeeze,spotify:album:6A6fBHJrPa2DAcezcG8M3e,Greatest Hits,spotify:artist:6Jrj26oAY96EEC2lqC6fua,Squeeze,1992-01-01,https://i.scdn.co/image/ab67616d0000b273061f4cdc04b61ecf0d35b91a,1,6,178400,,False,0,,2017-05-03T22:35:56Z,0.538,0.576,4.0,-14.666,1.0,0.0318,0.182,3.85e-06,0.0995,0.848,150.305,4.0,False
3972,spotify:track:7j7ZUi6T8MRyK40Fe6pw28,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": I. Largo - Allegro","spotify:artist:2wOqMjp9TyABvtHdOSOTUS, spotify:artist:1YZhNFBxkEB5UKTgMDvot4","Ludwig van Beethoven, Lang Lang",spotify:album:2fopqZRJz4oYR3ftxBAUWy,Gran Turismo 5 (Original Game Soundtrack),spotify:artist:1YZhNFBxkEB5UKTgMDvot4,Lang Lang,2010-11-29,https://i.scdn.co/image/ab67616d0000b27318b9afc962978bce3c7b4e1d,1,7,456946,https://p.scdn.co/mp3-preview/5aaa6db497e811622644b39c6325ff39a8621d50?cid=9950ac751e34487dbbe027c4fd7f8e99,False,16,,2019-01-04T18:02:21Z,0.411,0.0883,9.0,-19.867,1.0,0.052,0.993,0.926,0.11,0.0685,128.767,4.0,False
3973,spotify:track:738e4xzLmRkaY1qMDt3mh4,Holograms,spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,spotify:album:2D7n3im1n6of8bdRPHK0TR,You And The Night,spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,2014-03-01,https://i.scdn.co/image/ab67616d0000b273d753dce0e96bc3a441eb4929,1,9,214903,https://p.scdn.co/mp3-preview/66641e57c9a8b0411e26407c33487d873a7d9496?cid=9950ac751e34487dbbe027c4fd7f8e99,False,40,,2017-04-22T08:11:16Z,0.243,0.299,5.0,-13.986,1.0,0.0308,0.905,0.953,0.0798,0.0791,75.011,3.0,False
3974,spotify:track:2OCZOGEyzbXxPCmz2H5TAF,Bot,spotify:artist:2CIMQHirSU0MQqyYHq0eOx,deadmau5,spotify:album:6C6RtR4rwoonc10cv4sSDF,For Lack of a Better Name,spotify:artist:2CIMQHirSU0MQqyYHq0eOx,deadmau5,2009,https://i.scdn.co/image/ab67616d0000b273c61a0adfdf9be84c599fad96,1,5,322493,,False,0,,2017-04-22T07:38:52Z,0.784,0.939,1.0,-11.093,1.0,0.0574,0.000962,0.879,0.126,0.0602,128.001,4.0,False
3975,spotify:track:6SjmTuq9l8ObyqQ29U3qUh,Dysentery Gary,spotify:artist:6FBDaR13swtiWwGhX1WQsP,blink-182,spotify:album:3ReTZiBrVtZaufbC1tCHfM,Enema Of The State,spotify:artist:6FBDaR13swtiWwGhX1WQsP,blink-182,1999-01-01,https://i.scdn.co/image/ab67616d0000b27325f35a3c475262d16d851727,1,6,165533,,False,0,,2017-11-25T21:17:27Z,0.311,0.908,2.0,-5.758,1.0,0.0467,0.000874,0.0,0.299,0.685,111.916,4.0,False
3976,spotify:track:66SPXY48GHqvedbRT7jBey,Always Tomorrow,spotify:artist:3lzTKwFsOqxtp5cLJ2qbSD,Tokyo Tea Room,spotify:album:6DTJmFNmhqatnz9BPsFFyp,Always Tomorrow,spotify:artist:3lzTKwFsOqxtp5cLJ2qbSD,Tokyo Tea Room,2019-07-12,https://i.scdn.co/image/ab67616d0000b273dbceed243511201b9aa65b7b,1,1,222523,https://p.scdn.co/mp3-preview/b3bd28e00b4a9a37757b4d0075e10e4219f5fed3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,34,,2020-06-04T15:42:11Z,0.551,0.581,1.0,-6.961,0.0,0.0247,0.441,0.267,0.4,0.638,80.029,4.0,False
3977,spotify:track:1F7s27lLKshLPt9TPCgMDL,The Ballad Of John And Yoko - Remastered 2015,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,2000-11-13,https://i.scdn.co/image/ab67616d0000b273582d56ce20fe0146ffa0e5cf,1,23,179480,https://p.scdn.co/mp3-preview/ebcd8e4c5e5c9837e3cc8bbdb93ce7ca365a8cb1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,56,,2017-01-14T07:17:20Z,0.651,0.892,4.0,-6.551,1.0,0.0313,0.00465,2.85e-06,0.127,0.962,135.309,4.0,True
3978,spotify:track:30Chv2SmIry70YwtmtaKnj,Hello,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,J. Cole,spotify:album:7viNUmZZ8ztn2UB4XB3jIL,2014 Forest Hills Drive,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,J. Cole,2014-12-09,https://i.scdn.co/image/ab67616d0000b2736aca031ccc27d2e4dd829d14,1,10,219173,https://p.scdn.co/mp3-preview/811b0d64f02bbd3d641b958f95aa339bd887ba7e?cid=9950ac751e34487dbbe027c4fd7f8e99,True,60,,2015-10-26T01:40:02Z,0.598,0.7,9.0,-8.565,0.0,0.22,0.0771,1.13e-05,0.106,0.329,159.899,4.0,True
3979,spotify:track:38zsOOcu31XbbYj9BIPUF1,Your Song,spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,spotify:album:69P9Ro0W286yLFgYwrGVN0,Elton John,spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,1970-04-10,https://i.scdn.co/image/ab67616d0000b2734b292ed7c7360a04d3d6b74a,1,1,241786,https://p.scdn.co/mp3-preview/ad1dee49f348b0465eafdf84d9c06af2b2cc8c07?cid=9950ac751e34487dbbe027c4fd7f8e99,False,79,,2019-04-12T03:23:29Z,0.554,0.315,3.0,-11.028,1.0,0.0298,0.828,5.53e-06,0.101,0.325,128.157,4.0,True
3980,spotify:track:12bCgkFnyyTI8B1OmmRhbx,The Spiteful Chant,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,spotify:album:13WjgUEEAQp0d9JqojlWp1,Section.80,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2011-07-02,https://i.scdn.co/image/ab67616d0000b27333d50ba80791b4ed381f5221,1,9,320957,,True,0,,2017-12-24T23:01:09Z,0.596,0.783,0.0,-4.356,0.0,0.0313,0.0506,0.0,0.181,0.334,127.018,4.0,False
3981,spotify:track:558ubozatFQlweufvHa3Ip,It Might Be Time,spotify:artist:5INjqkS1o8h1imAzPqGZBb,Tame Impala,spotify:album:31qVWUdRrlb8thMvts0yYL,The Slow Rush,spotify:artist:5INjqkS1o8h1imAzPqGZBb,Tame Impala,2020-02-14,https://i.scdn.co/image/ab67616d0000b27358267bd34420a00d5cf83a49,1,10,273026,https://p.scdn.co/mp3-preview/6fb8702a677de7f4bf28044414338dc8786f1f01?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,,2020-02-14T17:30:11Z,0.585,0.781,2.0,-3.808,1.0,0.0457,0.021,0.000187,0.627,0.336,115.946,4.0,True
3982,spotify:track:3KxvJcy4ragSyXg6Lcf1Ak,Distance,spotify:artist:5FsfZj0Mp6YwEWytuJUcWt,Jinsang,spotify:album:3WGY5BhjFW0DkTnLszBHP0,Life,spotify:artist:5FsfZj0Mp6YwEWytuJUcWt,Jinsang,2016-12-23,https://i.scdn.co/image/ab67616d0000b273dc9c43833ff4765cfa7bb677,1,17,72283,,False,0,,2018-01-06T07:38:13Z,0.526,0.228,2.0,-17.798,1.0,0.482,0.778,0.927,0.113,0.135,205.732,3.0,False
3983,spotify:track:4XDpeWqPADoWRKcUY3dC84,November,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,"Tyler\, The Creator",spotify:album:2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,"Tyler\, The Creator",2017-07-21,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,1,12,225346,https://p.scdn.co/mp3-preview/3b479dc80f6de288e03b101996692c8806240a86?cid=9950ac751e34487dbbe027c4fd7f8e99,True,61,,2017-07-28T06:35:05Z,0.547,0.759,1.0,-7.039,0.0,0.413,0.354,2.15e-05,0.676,0.575,91.85,4.0,True
3984,spotify:track:7DSNuuNLJufrZoAMUihR7W,Fuck Off,spotify:artist:3K0GDmmiRwn1Zc7RZzTeAz,Panda Eyes,spotify:album:4Wxj4pW0nuztflQ31qpkKp,Kiko,spotify:artist:3K0GDmmiRwn1Zc7RZzTeAz,Panda Eyes,2015-10-16,https://i.scdn.co/image/ab67616d0000b273884129cd451b96b04d89f26a,1,1,270065,,True,0,,2017-07-22T21:10:07Z,0.779,0.776,1.0,-5.454,0.0,0.148,0.00179,0.65,0.353,0.281,127.946,4.0,False
